iso3c,country_name,stressor_group,tonnes_lw,pressure,pressure_per_tonne,stressor_value
CHN,China,oth_carp,13080561,disturbance,6.90874724869731e-4,9037.028982016735
CHN,China,oth_carp,13080561,GHG,0.6717593883891231,8786989.657146616
CHN,China,oth_carp,13080561,nutrients,0.0837671208625867,1095720.934237438
CHN,China,oth_carp,13080561,water,1735.33249326422,22699122533.424717
CHN,China,hypoph_carp,6950765,disturbance,0.00206835365712059,14376.640207535796
CHN,China,hypoph_carp,6950765,GHG,0.564982994641583,3927064.0247499025
CHN,China,hypoph_carp,6950765,nutrients,0.023899532557990398,166120.03442044012
CHN,China,hypoph_carp,6950765,water,4949.34535538124,34401736469.09648
IND,India,oth_carp,3648850,disturbance,6.90874724869731e-4,2520.898239840918
IND,India,oth_carp,3648850,GHG,0.6717593883891231,2451149.244323652
IND,India,oth_carp,3648850,nutrients,0.0837671208625867,305653.65895944944
IND,India,oth_carp,3648850,water,1735.33249326422,6331967968.047149
CHN,China,catfish,3416121,disturbance,4.14988295741006e-4,1417.650231835061
CHN,China,catfish,3416121,GHG,0.31608345108251096,1079779.3149954383
CHN,China,catfish,3416121,nutrients,0.07757222970698771,264996.12291886454
CHN,China,catfish,3416121,water,905.754070994668,3094165502.7603765
IDN,Indonesia,catfish,2015988,disturbance,4.14988295741006e-4,836.6114243543192
IDN,Indonesia,catfish,2015988,GHG,0.31608345108251096,637220.4443809291
IDN,Indonesia,catfish,2015988,nutrients,0.07757222970698771,156384.68422253075
IDN,Indonesia,catfish,2015988,water,905.754070994668,1825989338.0763988
VNM,Vietnam,catfish,1774869.2999999998,disturbance,4.14988295741006e-4,736.5499859700323
VNM,Vietnam,catfish,1774869.2999999998,GHG,0.31608345108251096,561006.8135644004
VNM,Vietnam,catfish,1774869.2999999998,nutrients,0.07757222970698771,137680.56903948047
VNM,Vietnam,catfish,1774869.2999999998,water,905.754070994668,1607595093.9584565
CHN,China,tilapia,1584680,disturbance,5.829632507368969e-4,923.8102041777457
CHN,China,tilapia,1584680,GHG,0.483575263722461,766312.0489157095
CHN,China,tilapia,1584680,nutrients,0.07873617323421304,124771.63900079273
CHN,China,tilapia,1584680,water,279.400869039548,442760969.14959097
IND,India,catfish,1411883,disturbance,4.14988295741006e-4,585.9149199556988
IND,India,catfish,1411883,GHG,0.31608345108251096,446272.8511647288
IND,India,catfish,1411883,nutrients,0.07757222970698771,109522.91239539093
IND,India,catfish,1411883,water,905.754070994668,1278818775.0181649
IDN,Indonesia,tilapia,1271215,disturbance,5.829632507368969e-4,741.0716287855043
IDN,Indonesia,tilapia,1271215,GHG,0.483575263722461,614728.1288729482
IDN,Indonesia,tilapia,1271215,nutrients,0.07873617323421304,100090.60445793014
IDN,Indonesia,tilapia,1271215,water,279.400869039548,355178575.736109
BGD,Bangladesh,oth_carp,918744,disturbance,6.90874724869731e-4,634.7370082257162
BGD,Bangladesh,oth_carp,918744,GHG,0.6717593883891231,617174.9075261765
BGD,Bangladesh,oth_carp,918744,nutrients,0.0837671208625867,76960.53968977636
BGD,Bangladesh,oth_carp,918744,water,1735.33249326422,1594326316.1915424
MMR,Myanmar (Burma),oth_carp,832663.34,disturbance,6.90874724869731e-4,575.2660559316113
MMR,Myanmar (Burma),oth_carp,832663.34,GHG,0.6717593883891231,559349.4160124444
MMR,Myanmar (Burma),oth_carp,832663.34,nutrients,0.0837671208625867,69749.81063962512
MMR,Myanmar (Burma),oth_carp,832663.34,water,1735.33249326422,1444947749.8519127
BGD,Bangladesh,catfish,603529,disturbance,4.14988295741006e-4,250.4574711402736
BGD,Bangladesh,catfish,603529,GHG,0.31608345108251096,190765.52914837675
BGD,Bangladesh,catfish,603529,nutrients,0.07757222970698771,46817.090222828585
BGD,Bangladesh,catfish,603529,water,905.754070994668,546648848.713341
VNM,Vietnam,oth_carp,509253.64,disturbance,6.90874724869731e-4,351.83046842390905
VNM,Vietnam,oth_carp,509253.64,GHG,0.6717593883891231,342095.9137413347
VNM,Vietnam,oth_carp,509253.64,nutrients,0.0837671208625867,42658.711211592214
VNM,Vietnam,oth_carp,509253.64,water,1735.33249326422,883724388.8050795
IDN,Indonesia,oth_carp,389711,disturbance,6.90874724869731e-4,269.2414799037077
IDN,Indonesia,oth_carp,389711,GHG,0.6717593883891231,261792.02300851356
IDN,Indonesia,oth_carp,389711,nutrients,0.0837671208625867,32644.968438479526
IDN,Indonesia,oth_carp,389711,water,1735.33249326422,676278161.2824924
IND,India,hypoph_carp,385000,disturbance,0.00206835365712059,796.3161579914271
IND,India,hypoph_carp,385000,GHG,0.564982994641583,217518.45293700945
IND,India,hypoph_carp,385000,nutrients,0.023899532557990398,9201.320034826304
IND,India,hypoph_carp,385000,water,4949.34535538124,1905497961.8217773
BGD,Bangladesh,tilapia,334513,disturbance,5.829632507368969e-4,195.0087858937516
BGD,Bangladesh,tilapia,334513,GHG,0.483575263722461,161762.2121935916
BGD,Bangladesh,tilapia,334513,nutrients,0.07873617323421304,26338.27351709631
BGD,Bangladesh,tilapia,334513,water,279.400869039548,93463222.90502633
BRA,Brazil,tilapia,281311.357,disturbance,5.829632507368969e-4,163.99418314592774
BRA,Brazil,tilapia,281311.357,GHG,0.483575263722461,136035.21364939839
BRA,Brazil,tilapia,281311.357,nutrients,0.07873617323421304,22149.37973750355
BRA,Brazil,tilapia,281311.357,water,279.400869039548,78598637.61649454
PHL,Philippines,tilapia,249188.69999999998,disturbance,5.829632507368969e-4,145.26785459890138
PHL,Philippines,tilapia,249188.69999999998,GHG,0.483575263722461,120501.49131915721
PHL,Philippines,tilapia,249188.69999999998,nutrients,0.07873617323421304,19620.164651208343
PHL,Philippines,tilapia,249188.69999999998,water,279.400869039548,69623539.33483522
NGA,Nigeria,catfish,248310,disturbance,4.14988295741006e-4,103.04574371544919
NGA,Nigeria,catfish,248310,GHG,0.31608345108251096,78486.6817382983
NGA,Nigeria,catfish,248310,nutrients,0.07757222970698771,19261.960358542117
NGA,Nigeria,catfish,248310,water,905.754070994668,224907793.36868602
VNM,Vietnam,tilapia,235310.88,disturbance,5.829632507368969e-4,137.17759553855987
VNM,Vietnam,tilapia,235310.88,GHG,0.483575263722461,113790.52085276438
VNM,Vietnam,tilapia,235310.88,nutrients,0.07873617323421304,18527.47821157512
VNM,Vietnam,tilapia,235310.88,water,279.400869039548,65746064.3664608
THA,Thailand,tilapia,218011,disturbance,5.829632507368969e-4,127.09240125640163
THA,Thailand,tilapia,218011,GHG,0.483575263722461,105424.72681939745
THA,Thailand,tilapia,218011,nutrients,0.07873617323421304,17165.35186296402
THA,Thailand,tilapia,218011,water,279.400869039548,60912462.8601809
BGD,Bangladesh,hypoph_carp,206883,disturbance,0.00206835365712059,427.907209646079
BGD,Bangladesh,hypoph_carp,206883,GHG,0.564982994641583,116885.3768804346
BGD,Bangladesh,hypoph_carp,206883,nutrients,0.023899532557990398,4944.406994194727
BGD,Bangladesh,hypoph_carp,206883,water,4949.34535538124,1023935415.157337
BRA,Brazil,catfish,199904.853,disturbance,4.14988295741006e-4,82.95817425682633
BRA,Brazil,catfish,199904.853,GHG,0.31608345108251096,63186.61582438205
BRA,Brazil,catfish,199904.853,nutrients,0.07757222970698771,15507.065176457612
BRA,Brazil,catfish,199904.853,water,905.754070994668,181064634.41634068
IRN,Iran,trout,167830,disturbance,1.03033314220658e-4,17.29208112565303
IRN,Iran,trout,167830,GHG,0.944759213952999,158558.93887773182
IRN,Iran,trout,167830,nutrients,0.069637167522348,11687.205825275665
IRN,Iran,trout,167830,water,1.34179701380206,225193.79282639973
USA,United States,catfish,155181,disturbance,4.14988295741006e-4,64.39829872138505
USA,United States,catfish,155181,GHG,0.31608345108251096,49050.14602243513
USA,United States,catfish,155181,nutrients,0.07757222970698771,12037.73617816006
USA,United States,catfish,155181,water,905.754070994668,140555822.49102357
THA,Thailand,catfish,142713,disturbance,4.14988295741006e-4,59.224224650086185
THA,Thailand,catfish,142713,GHG,0.31608345108251096,45109.217554338386
THA,Thailand,catfish,142713,nutrients,0.07757222970698771,11070.565618173337
THA,Thailand,catfish,142713,water,905.754070994668,129262880.73386206
PAK,Pakistan,oth_carp,127974,disturbance,6.90874724869731e-4,88.41400204047896
PAK,Pakistan,oth_carp,127974,GHG,0.6717593883891231,85967.73596970964
PAK,Pakistan,oth_carp,127974,nutrients,0.0837671208625867,10720.01352526867
PAK,Pakistan,oth_carp,127974,water,1735.33249326422,222077440.4929953
KHM,Cambodia,catfish,124340,disturbance,4.14988295741006e-4,51.599644692436684
KHM,Cambodia,catfish,124340,GHG,0.31608345108251096,39301.81630759941
KHM,Cambodia,catfish,124340,nutrients,0.07757222970698771,9645.331041766853
KHM,Cambodia,catfish,124340,water,905.754070994668,112621461.18747702
IRN,Iran,hypoph_carp,117603,disturbance,0.00206835365712059,243.24459513835274
IRN,Iran,hypoph_carp,117603,GHG,0.564982994641583,66443.69511883408
IRN,Iran,hypoph_carp,117603,nutrients,0.023899532557990398,2810.656727417345
IRN,Iran,hypoph_carp,117603,water,4949.34535538124,582057861.8289
EGY,Egypt,tilapia,112493,disturbance,5.829632507368969e-4,65.57928496514575
EGY,Egypt,tilapia,112493,GHG,0.483575263722461,54398.832141930805
EGY,Egypt,tilapia,112493,nutrients,0.07873617323421304,8857.268335636329
EGY,Egypt,tilapia,112493,water,279.400869039548,31430641.960865874
TUR,Turkey,trout,103705,disturbance,1.03033314220658e-4,10.685069851253338
TUR,Turkey,trout,103705,GHG,0.944759213952999,97976.25428299577
TUR,Turkey,trout,103705,nutrients,0.069637167522348,7221.722457905099
TUR,Turkey,trout,103705,water,1.34179701380206,139151.05931634264
MMR,Myanmar (Burma),catfish,94514.71,disturbance,4.14988295741006e-4,39.22249842535542
MMR,Myanmar (Burma),catfish,94514.71,GHG,0.31608345108251096,29874.53571486271
MMR,Myanmar (Burma),catfish,94514.71,nutrients,0.07757222970698771,7331.716794809329
MMR,Myanmar (Burma),catfish,94514.71,water,905.754070994668,85607083.35138047
RUS,Russia,oth_carp,78974,disturbance,6.90874724869731e-4,54.561140521862136
RUS,Russia,oth_carp,78974,GHG,0.6717593883891231,53051.525938642604
RUS,Russia,oth_carp,78974,nutrients,0.0837671208625867,6615.424603001922
RUS,Russia,oth_carp,78974,water,1735.33249326422,137046148.3230485
IRN,Iran,oth_carp,78402,disturbance,6.90874724869731e-4,54.165960179236656
IRN,Iran,oth_carp,78402,GHG,0.6717593883891231,52667.27956848403
IRN,Iran,oth_carp,78402,nutrients,0.0837671208625867,6567.509809868522
IRN,Iran,oth_carp,78402,water,1735.33249326422,136053538.13690138
CHN,China,trout,77315,disturbance,1.03033314220658e-4,7.966020688970173
CHN,China,trout,77315,GHG,0.944759213952999,73044.05862677612
CHN,China,trout,77315,nutrients,0.069637167522348,5383.997606990335
CHN,China,trout,77315,water,1.34179701380206,103741.03612210628
UGA,Uganda,tilapia,74924,disturbance,5.829632507368969e-4,43.67793859821126
UGA,Uganda,tilapia,74924,GHG,0.483575263722461,36231.39305914167
UGA,Uganda,tilapia,74924,nutrients,0.07873617323421304,5899.229043400178
UGA,Uganda,tilapia,74924,water,279.400869039548,20933830.711919095
COL,Colombia,tilapia,69850,disturbance,5.829632507368969e-4,40.71998306397225
COL,Colombia,tilapia,69850,GHG,0.483575263722461,33777.7321710139
COL,Colombia,tilapia,69850,nutrients,0.07873617323421304,5499.721700409781
COL,Colombia,tilapia,69850,water,279.400869039548,19516150.70241243
IDN,Indonesia,milkfish,68452,disturbance,0.005301452762269649,362.89504448288204
IDN,Indonesia,milkfish,68452,GHG,0.5698843103218331,39009.72081015012
IDN,Indonesia,milkfish,68452,nutrients,0.10581643946298291,7243.346914120107
IDN,Indonesia,milkfish,68452,water,-17.5201140759306,-1199286.8487256013
EGY,Egypt,hypoph_carp,64685,disturbance,0.00206835365712059,133.79145631084535
EGY,Egypt,hypoph_carp,64685,GHG,0.564982994641583,36545.9250083908
EGY,Egypt,hypoph_carp,64685,nutrients,0.023899532557990398,1545.9412635136089
EGY,Egypt,hypoph_carp,64685,water,4949.34535538124,320148404.3128355
KHM,Cambodia,oth_carp,62790,disturbance,6.90874724869731e-4,43.38002397457041
KHM,Cambodia,oth_carp,62790,GHG,0.6717593883891231,42179.77199695304
KHM,Cambodia,oth_carp,62790,nutrients,0.0837671208625867,5259.737518961819
KHM,Cambodia,oth_carp,62790,water,1735.33249326422,108961527.25206037
MYS,Malaysia,catfish,58302.2,disturbance,4.14988295741006e-4,24.19473061595128
MYS,Malaysia,catfish,58302.2,GHG,0.31608345108251096,18428.36058170277
MYS,Malaysia,catfish,58302.2,nutrients,0.07757222970698771,4522.631650822738
MYS,Malaysia,catfish,58302.2,water,905.754070994668,52807454.99794533
LAO,Laos,oth_carp,58150,disturbance,6.90874724869731e-4,40.17436525117486
LAO,Laos,oth_carp,58150,GHG,0.6717593883891231,39062.80843482751
LAO,Laos,oth_carp,58150,nutrients,0.0837671208625867,4871.058078159416
LAO,Laos,oth_carp,58150,water,1735.33249326422,100909584.4833144
MEX,Mexico,tilapia,55358.17,disturbance,5.829632507368969e-4,32.27177873804576
MEX,Mexico,tilapia,55358.17,GHG,0.483575263722461,26769.84165694283
MEX,Mexico,tilapia,55358.17,nutrients,0.07873617323421304,4358.690463049015
MEX,Mexico,tilapia,55358.17,water,279.400869039548,15467120.806439035
PER,Peru,trout,54878.43,disturbance,1.03033314220658e-4,5.654306522126385
PER,Peru,trout,54878.43,GHG,0.944759213952999,51846.90238977468
PER,Peru,trout,54878.43,nutrients,0.069637167522348,3821.578423273448
PER,Peru,trout,54878.43,water,1.34179701380206,73635.71349614538
GHA,Ghana,tilapia,53200,disturbance,5.829632507368969e-4,31.013644939202916
GHA,Ghana,tilapia,53200,GHG,0.483575263722461,25726.204030034925
GHA,Ghana,tilapia,53200,nutrients,0.07873617323421304,4188.764416060134
GHA,Ghana,tilapia,53200,water,279.400869039548,14864126.232903954
TWN,Taiwan,tilapia,52143.893,disturbance,5.829632507368969e-4,30.39797336935692
TWN,Taiwan,tilapia,52143.893,GHG,0.483575263722461,25215.496808990785
TWN,Taiwan,tilapia,52143.893,nutrients,0.07873617323421304,4105.610592354268
TWN,Taiwan,tilapia,52143.893,water,279.400869039548,14569049.019305203
PHL,Philippines,milkfish,45904.9,disturbance,0.005301452762269649,243.36265890671203
PHL,Philippines,milkfish,45904.9,GHG,0.5698843103218331,26160.482276892715
PHL,Philippines,milkfish,45904.9,nutrients,0.10581643946298291,4857.493071904284
PHL,Philippines,milkfish,45904.9,water,-17.5201140759306,-804259.0846441867
NPL,Nepal,oth_carp,40452.1,disturbance,6.90874724869731e-4,27.947333457902847
NPL,Nepal,oth_carp,40452.1,GHG,0.6717593883891231,27174.077955055644
NPL,Nepal,oth_carp,40452.1,nutrients,0.0837671208625867,3388.555949845443
NPL,Nepal,oth_carp,40452.1,water,1735.33249326422,70197843.55077355
RUS,Russia,hypoph_carp,39696,disturbance,0.00206835365712059,82.10536677305893
RUS,Russia,hypoph_carp,39696,GHG,0.564982994641583,22427.564955292277
RUS,Russia,hypoph_carp,39696,nutrients,0.023899532557990398,948.7158444219868
RUS,Russia,hypoph_carp,39696,water,4949.34535538124,196469213.22721368
RUS,Russia,trout,38315,disturbance,1.03033314220658e-4,3.947721434364511
RUS,Russia,trout,38315,GHG,0.944759213952999,36198.44928260916
RUS,Russia,trout,38315,nutrients,0.069637167522348,2668.1480736187636
RUS,Russia,trout,38315,water,1.34179701380206,51410.95258382593
UGA,Uganda,catfish,37209.6,disturbance,4.14988295741006e-4,15.441548489204536
UGA,Uganda,catfish,37209.6,GHG,0.31608345108251096,11761.3387813998
UGA,Uganda,catfish,37209.6,nutrients,0.07757222970698771,2886.4316385051297
UGA,Uganda,catfish,37209.6,water,905.754070994668,33702746.6800832
ITA,Italy,trout,36820,disturbance,1.03033314220658e-4,3.7936866296046277
ITA,Italy,trout,36820,GHG,0.944759213952999,34786.03425774942
ITA,Italy,trout,36820,nutrients,0.069637167522348,2564.040508172853
ITA,Italy,trout,36820,water,1.34179701380206,49404.966048191854
FRA,France,trout,35916.600000000006,disturbance,1.03033314220658e-4,3.7006063335376855
FRA,France,trout,35916.600000000006,GHG,0.944759213952999,33932.53878386429
FRA,France,trout,35916.600000000006,nutrients,0.069637167522348,2501.1302910331647
FRA,France,trout,35916.600000000006,water,1.34179701380206,48192.78662592308
MMR,Myanmar (Burma),tilapia,33755.25,disturbance,5.829632507368969e-4,19.67807026943664
MMR,Myanmar (Burma),tilapia,33755.25,GHG,0.483575263722461,16323.203920767603
MMR,Myanmar (Burma),tilapia,33755.25,nutrients,0.07873617323421304,2657.75921156417
MMR,Myanmar (Burma),tilapia,33755.25,water,279.400869039548,9431246.184647202
EGY,Egypt,catfish,33475,disturbance,4.14988295741006e-4,13.891733199930176
EGY,Egypt,catfish,33475,GHG,0.31608345108251096,10580.893524987054
EGY,Egypt,catfish,33475,nutrients,0.07757222970698771,2596.7303894414135
EGY,Egypt,catfish,33475,water,905.754070994668,30320117.52654651
HND,Honduras,tilapia,33000,disturbance,5.829632507368969e-4,19.237787274317597
HND,Honduras,tilapia,33000,GHG,0.483575263722461,15957.983702841213
HND,Honduras,tilapia,33000,nutrients,0.07873617323421304,2598.2937167290306
HND,Honduras,tilapia,33000,water,279.400869039548,9220228.678305084
MYS,Malaysia,tilapia,31544.04,disturbance,5.829632507368969e-4,18.389016099774704
MYS,Malaysia,tilapia,31544.04,GHG,0.483575263722461,15253.917461871859
MYS,Malaysia,tilapia,31544.04,nutrients,0.07873617323421304,2483.656997946946
MYS,Malaysia,tilapia,31544.04,water,279.400869039548,8813432.189018264
IRQ,Iraq,oth_carp,30914,disturbance,6.90874724869731e-4,21.357701244622866
IRQ,Iraq,oth_carp,30914,GHG,0.6717593883891231,20766.769732661352
IRQ,Iraq,oth_carp,30914,nutrients,0.0837671208625867,2589.576774346005
IRQ,Iraq,oth_carp,30914,water,1735.33249326422,53646068.696770094
LAO,Laos,tilapia,29500,disturbance,5.829632507368969e-4,17.19741589673846
LAO,Laos,tilapia,29500,GHG,0.483575263722461,14265.4702798126
LAO,Laos,tilapia,29500,nutrients,0.07873617323421304,2322.717110409285
LAO,Laos,tilapia,29500,water,279.400869039548,8242325.636666667
COL,Colombia,catfish,27135,disturbance,4.14988295741006e-4,11.260707404932198
COL,Colombia,catfish,27135,GHG,0.31608345108251096,8576.924445123936
COL,Colombia,catfish,27135,nutrients,0.07757222970698771,2104.9224530991114
COL,Colombia,catfish,27135,water,905.754070994668,24577636.716440316
THA,Thailand,oth_carp,26701,disturbance,6.90874724869731e-4,18.447046028746687
THA,Thailand,oth_carp,26701,GHG,0.6717593883891231,17936.647429377976
THA,Thailand,oth_carp,26701,nutrients,0.0837671208625867,2236.665894151927
THA,Thailand,oth_carp,26701,water,1735.33249326422,46335112.902647935
PAK,Pakistan,hypoph_carp,25963,disturbance,0.00206835365712059,53.70066599982188
PAK,Pakistan,hypoph_carp,25963,GHG,0.564982994641583,14668.653489879418
PAK,Pakistan,hypoph_carp,25963,nutrients,0.023899532557990398,620.5035638031047
PAK,Pakistan,hypoph_carp,25963,water,4949.34535538124,128499853.46176313
UZB,Uzbekistan,hypoph_carp,25400,disturbance,0.00206835365712059,52.53618289086298
UZB,Uzbekistan,hypoph_carp,25400,GHG,0.564982994641583,14350.568063896208
UZB,Uzbekistan,hypoph_carp,25400,nutrients,0.023899532557990398,607.0481269729561
UZB,Uzbekistan,hypoph_carp,25400,water,4949.34535538124,125713372.02668348
NGA,Nigeria,oth_carp,25227,disturbance,6.90874724869731e-4,17.428696684288706
NGA,Nigeria,oth_carp,25227,GHG,0.6717593883891231,16946.474090892407
NGA,Nigeria,oth_carp,25227,nutrients,0.0837671208625867,2113.193158000475
NGA,Nigeria,oth_carp,25227,water,1735.33249326422,43777232.80757648
MMR,Myanmar (Burma),hypoph_carp,24110.9,disturbance,0.00206835365712059,49.86986819146883
MMR,Myanmar (Burma),hypoph_carp,24110.9,GHG,0.564982994641583,13622.248485503744
MMR,Myanmar (Burma),hypoph_carp,24110.9,nutrients,0.023899532557990398,576.2392395524507
MMR,Myanmar (Burma),hypoph_carp,24110.9,water,4949.34535538124,119333170.92906153
NGA,Nigeria,tilapia,22534,disturbance,5.829632507368969e-4,13.136493892105234
NGA,Nigeria,tilapia,22534,GHG,0.483575263722461,10896.884992721936
NGA,Nigeria,tilapia,22534,nutrients,0.07873617323421304,1774.2409276597568
NGA,Nigeria,tilapia,22534,water,279.400869039548,6296019.182937175
ZMB,Zambia,tilapia,21461.5,disturbance,5.829632507368969e-4,12.511265805689913
ZMB,Zambia,tilapia,21461.5,GHG,0.483575263722461,10378.250522379598
ZMB,Zambia,tilapia,21461.5,nutrients,0.07873617323421304,1689.7963818660633
ZMB,Zambia,tilapia,21461.5,water,279.400869039548,5996361.75089226
DNK,Denmark,trout,21185,disturbance,1.03033314220658e-4,2.18276076176464
DNK,Denmark,trout,21185,GHG,0.944759213952999,20014.723947594284
DNK,Denmark,trout,21185,nutrients,0.069637167522348,1475.2633939609423
DNK,Denmark,trout,21185,water,1.34179701380206,28425.96973739664
USA,United States,trout,19845,disturbance,1.03033314220658e-4,2.044696120708958
USA,United States,trout,19845,GHG,0.944759213952999,18748.746600897266
USA,United States,trout,19845,nutrients,0.069637167522348,1381.949589480996
USA,United States,trout,19845,water,1.34179701380206,26627.961738901882
LAO,Laos,hypoph_carp,19600,disturbance,0.00206835365712059,40.53973167956356
LAO,Laos,hypoph_carp,19600,GHG,0.564982994641583,11073.666694975027
LAO,Laos,hypoph_carp,19600,nutrients,0.023899532557990398,468.4308381366118
LAO,Laos,hypoph_carp,19600,water,4949.34535538124,97007168.9654723
POL,Poland,oth_carp,19290,disturbance,6.90874724869731e-4,13.326973442737112
POL,Poland,oth_carp,19290,GHG,0.6717593883891231,12958.238602026184
POL,Poland,oth_carp,19290,nutrients,0.0837671208625867,1615.8677614392973
POL,Poland,oth_carp,19290,water,1735.33249326422,33474563.795066804
CZE,Czechia,oth_carp,19185,disturbance,6.90874724869731e-4,13.25443159662579
CZE,Czechia,oth_carp,19185,GHG,0.6717593883891231,12887.703866245327
CZE,Czechia,oth_carp,19185,nutrients,0.0837671208625867,1607.0722137487257
CZE,Czechia,oth_carp,19185,water,1735.33249326422,33292353.88327406
TWN,Taiwan,milkfish,19150.487,disturbance,0.005301452762269649,101.52540220495901
TWN,Taiwan,milkfish,19150.487,GHG,0.5698843103218331,10913.56207632223
TWN,Taiwan,milkfish,19150.487,nutrients,0.10581643946298291,2026.4363483221414
TWN,Taiwan,milkfish,19150.487,water,-17.5201140759306,-335518.716849626
ECU,Ecuador,tilapia,19000,disturbance,5.829632507368969e-4,11.076301764001041
ECU,Ecuador,tilapia,19000,GHG,0.483575263722461,9187.930010726759
ECU,Ecuador,tilapia,19000,nutrients,0.07873617323421304,1495.987291450048
ECU,Ecuador,tilapia,19000,water,279.400869039548,5308616.511751412
BRA,Brazil,oth_carp,18866.572,disturbance,6.90874724869731e-4,13.03443773973497
BRA,Brazil,oth_carp,18866.572,GHG,0.6717593883891231,12673.796867719355
BRA,Brazil,oth_carp,18866.572,nutrients,0.0837671208625867,1580.398416986694
BRA,Brazil,oth_carp,18866.572,water,1735.33249326422,32739775.42810892
COL,Colombia,trout,17450,disturbance,1.03033314220658e-4,1.797931333150482
COL,Colombia,trout,17450,GHG,0.944759213952999,16486.04828347983
COL,Colombia,trout,17450,nutrients,0.069637167522348,1215.1685732649726
COL,Colombia,trout,17450,water,1.34179701380206,23414.35789084595
ESP,Spain,trout,16908.196,disturbance,1.03033314220658e-4,1.7421074713724727
ESP,Spain,trout,16908.196,GHG,0.944759213952999,15974.173962323242
ESP,Spain,trout,16908.196,nutrients,0.069637167522348,1177.4388773526944
ESP,Spain,trout,16908.196,water,1.34179701380206,22687.366901579935
CRI,Costa Rica,tilapia,16750,disturbance,5.829632507368969e-4,9.764634449843022
CRI,Costa Rica,tilapia,16750,GHG,0.483575263722461,8099.885667351222
CRI,Costa Rica,tilapia,16750,nutrients,0.07873617323421304,1318.8309016730684
CRI,Costa Rica,tilapia,16750,water,279.400869039548,4679964.55641243
UZB,Uzbekistan,oth_carp,16540,disturbance,6.90874724869731e-4,11.427067949345352
UZB,Uzbekistan,oth_carp,16540,GHG,0.6717593883891231,11110.900283956096
UZB,Uzbekistan,oth_carp,16540,nutrients,0.0837671208625867,1385.508179067184
UZB,Uzbekistan,oth_carp,16540,water,1735.33249326422,28702399.4385902
CUB,Cuba,hypoph_carp,15586,disturbance,0.00206835365712059,32.23736009988151
CUB,Cuba,hypoph_carp,15586,GHG,0.564982994641583,8805.824954483713
CUB,Cuba,hypoph_carp,15586,nutrients,0.023899532557990398,372.49811444883835
CUB,Cuba,hypoph_carp,15586,water,4949.34535538124,77140496.708972
POL,Poland,trout,15431,disturbance,1.03033314220658e-4,1.5899070717389736
POL,Poland,trout,15431,GHG,0.944759213952999,14578.579430508727
POL,Poland,trout,15431,nutrients,0.069637167522348,1074.5711320373518
POL,Poland,trout,15431,water,1.34179701380206,20705.269719979588
LKA,Sri Lanka,tilapia,15188,disturbance,5.829632507368969e-4,8.85404585219199
LKA,Sri Lanka,tilapia,15188,GHG,0.483575263722461,7344.541105416738
LKA,Sri Lanka,tilapia,15188,nutrients,0.07873617323421304,1195.8449990812278
LKA,Sri Lanka,tilapia,15188,water,279.400869039548,4243540.398972656
PHL,Philippines,hypoph_carp,14589.3,disturbance,0.00206835365712059,30.17583200982942
PHL,Philippines,hypoph_carp,14589.3,GHG,0.564982994641583,8242.706403724445
PHL,Philippines,hypoph_carp,14589.3,nutrients,0.023899532557990398,348.6774503482893
PHL,Philippines,hypoph_carp,14589.3,water,4949.34535538124,72207484.19326352
HUN,Hungary,oth_carp,12823.2,disturbance,6.90874724869731e-4,8.859224771949535
HUN,Hungary,oth_carp,12823.2,GHG,0.6717593883891231,8614.104989191404
HUN,Hungary,oth_carp,12823.2,nutrients,0.0837671208625867,1074.1625442451218
HUN,Hungary,oth_carp,12823.2,water,1735.33249326422,22252515.627625745
JPN,Japan,trout,12692,disturbance,1.03033314220658e-4,1.3076988240885914
JPN,Japan,trout,12692,GHG,0.944759213952999,11990.883943491463
JPN,Japan,trout,12692,nutrients,0.069637167522348,883.8349301936408
JPN,Japan,trout,12692,water,1.34179701380206,17030.087699175747
NPL,Nepal,hypoph_carp,12440,disturbance,0.00206835365712059,25.73031949458014
NPL,Nepal,hypoph_carp,12440,GHG,0.564982994641583,7028.388453341292
NPL,Nepal,hypoph_carp,12440,nutrients,0.023899532557990398,297.31018502140057
NPL,Nepal,hypoph_carp,12440,water,4949.34535538124,61569856.220942624
MWI,Malawi,tilapia,11216.8,disturbance,5.829632507368969e-4,6.5389821908656245
MWI,Malawi,tilapia,11216.8,GHG,0.483575263722461,5424.167018122101
MWI,Malawi,tilapia,11216.8,nutrients,0.07873617323421304,883.1679079335208
MWI,Malawi,tilapia,11216.8,water,279.400869039548,3133983.667842802
ARM,Armenia,trout,10905,disturbance,1.03033314220658e-4,1.1235782915762755
ARM,Armenia,trout,10905,GHG,0.944759213952999,10302.599228157454
ARM,Armenia,trout,10905,nutrients,0.069637167522348,759.3933118312049
ARM,Armenia,trout,10905,water,1.34179701380206,14632.296435511465
DEU,Germany,trout,10891,disturbance,1.03033314220658e-4,1.1221358251771862
